eval_runtime,eval_balanced_accuracy,epoch,eval_f1_score,eval_loss,eval_recall,eval_precision,eval_samples_per_second,eval_accuracy,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,train_loss
1.1052,0.8293179387483075,4.99,0.8965846668258897,0.507905900478363,0.8959427207637232,0.8972275334608031,2715.374,0.8557147617460846,85.053,109.7543,564.898,2.187,0.42462603449821473
1.1183,0.8275727449461822,4.99,0.8950513985178101,0.49937668442726135,0.8935560859188544,0.896551724137931,2683.452,0.8537154281906031,84.053,112.2548,561.223,2.183,0.41900813117319224
1.1197,0.8323309993835843,5.0,0.8991175769139041,0.4954535961151123,0.8997613365155132,0.8984747378455672,2680.21,0.8590469843385539,83.952,113.4308,564.221,2.204,0.4146475448608398
1.1045,0.8328678605109401,4.98,0.8981348637015781,0.49822044372558594,0.8964200477326969,0.8998562529947293,2717.164,0.8580473175608131,85.109,114.9041,565.689,2.176,0.41776922845840453
1.1119,0.8296311516435115,4.99,0.8965352449223417,0.5303354859352112,0.8954653937947494,0.8976076555023923,2699.002,0.8557147617460846,84.541,115.9538,569.192,2.199,0.40734465683207793
1.1075,0.834463955491631,4.99,0.9002862595419848,0.49576500058174133,0.9007159904534606,0.899856938483548,2709.751,0.8607130956347884,84.877,117.8842,568.354,2.206,0.4035406250220079
1.1071,0.8308094538136107,5.0,0.8966507177033494,0.499849408864975,0.894510739856802,0.8988009592326139,2710.763,0.8560479840053316,84.909,119.074,571.073,2.226,0.40146788111272846
1.1116,0.8228595362657858,5.0,0.8945990958838924,0.4860377013683319,0.8973747016706444,0.8918406072106262,2699.74,0.8523825391536155,84.564,121.1432,569.574,2.229,0.40333973434236314
1.1118,0.8308990184766631,4.99,0.8975400047766897,0.4948720633983612,0.8968973747016706,0.8981835564053537,2699.154,0.8570476507830723,84.545,123.3446,567.516,2.189,0.3966934747166104
1.1113,0.8246942947309636,4.99,0.8970099667774086,0.5054178237915039,0.9021479713603818,0.8919301557338367,2700.504,0.8553815394868377,84.588,124.4052,570.716,2.211,0.39536843104795977
1.1362,0.8240528536882201,5.0,0.8959125475285171,0.5085970759391785,0.8997613365155132,0.8920965451964032,2641.284,0.85404865044985,82.733,125.6475,573.032,2.228,0.3844962205205645
1.1056,0.8264244732807535,5.0,0.8973384030418251,0.5024409890174866,0.9011933174224344,0.8935163274964505,2714.481,0.8560479840053316,85.025,127.6264,571.982,2.233,0.38782572307084734
1.1097,0.8299743950433862,4.98,0.8988817511301451,0.5062932372093201,0.9016706443914081,0.8961100569259962,2704.382,0.85838053982006,84.709,129.371,571.998,2.203,0.38744168908972487
1.1093,0.8259771768164503,4.99,0.8991954566966399,0.5134146213531494,0.9069212410501193,0.8916001877053027,2705.376,0.8580473175608131,84.74,130.6476,574.064,2.22,0.3779557519945605
1.1178,0.8303621573493074,4.99,0.8985231062410672,0.49934396147727966,0.9002386634844869,0.8968140751307656,2684.626,0.8580473175608131,84.09,131.8629,576.356,2.237,0.3746689754017329
1.1131,0.8279009730937215,5.0,0.8962061560486757,0.5214089751243591,0.8964200477326969,0.8959923664122137,2696.15,0.8550483172275908,84.451,134.0741,574.309,2.238,0.37122140248616536
1.1177,0.8328978910156106,5.0,0.9005235602094241,0.5172973871231079,0.9031026252983294,0.8979591836734694,2685.008,0.8607130956347884,84.102,135.529,575.522,2.25,0.36356893621507236
1.1136,0.826200825048602,4.99,0.8982689115484942,0.5051607489585876,0.9040572792362769,0.8925541941564562,2694.815,0.8570476507830723,84.409,136.6233,578.232,2.232,0.3675875822051627
1.1062,0.8304216915076894,4.99,0.8970131421744325,0.5253076553344727,0.8959427207637232,0.8980861244019138,2712.94,0.8563812062645785,84.977,138.0386,579.548,2.246,0.36248369063100505
1.0946,0.8269318307543979,4.99,0.9002364066193853,0.5251866579055786,0.9088305489260143,0.8918032786885246,2741.536,0.8593802065978007,85.873,139.9134,578.93,2.251,0.3537387259422787
1.116,0.8282737201473076,5.0,0.8946360153256705,0.5279152393341064,0.8916467780429594,0.8976453628063431,2689.072,0.8533822059313562,84.23,141.8301,578.157,2.256,0.3515854250639677
1.1116,0.8272895625556487,4.99,0.8975029726516052,0.5221297740936279,0.9007159904534606,0.8943127962085308,2699.609,0.8563812062645785,84.56,143.1336,579.878,2.236,0.35481291711330415
1.1245,0.8235905419715817,4.99,0.896584440227704,0.5287985801696777,0.9021479713603818,0.8910891089108911,2668.701,0.8547150949683439,83.591,144.0881,582.977,2.256,0.34976337377841654
1.1224,0.827498195535465,4.99,0.8953655040611562,0.5420099496841431,0.894510739856802,0.8962219033955046,2673.801,0.85404865044985,83.751,146.7315,579.289,2.249,0.343079437270309
1.1216,0.8273490967140306,5.0,0.8959923664122137,0.5353043675422668,0.8964200477326969,0.8955650929899857,2675.713,0.8547150949683439,83.811,147.6777,582.349,2.268,0.33626597052189844
