eval_runtime,eval_balanced_accuracy,epoch,eval_f1_score,eval_loss,eval_recall,eval_precision,eval_samples_per_second,eval_accuracy,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,train_loss
1.0987,0.8108083474265966,5.0,0.8970828471411902,0.3993226885795593,0.9174224343675418,0.8776255707762557,2731.396,0.8530489836721094,85.555,11.7566,85.059,0.425,0.4519552230834961
1.096,0.8182809380054477,5.0,0.8985915492957747,0.39093250036239624,0.9136038186157518,0.8840646651270208,2738.259,0.8560479840053316,85.77,11.7612,85.025,0.425,0.34218463897705076
1.0926,0.8231427186563194,5.0,0.8921310691222196,0.41155746579170227,0.8902147971360382,0.8940556088207094,2746.763,0.8497167610796401,86.037,11.9345,83.79,0.419,0.311694598197937
1.0858,0.8035148861738504,5.0,0.8973172987974098,0.401439905166626,0.9260143198090692,0.8703454463885151,2763.756,0.8520493168943686,86.569,11.8317,84.519,0.423,0.3510363817214966
1.0836,0.8203388178518178,5.0,0.8937990021382751,0.3759475648403168,0.8978520286396181,0.8897824030274362,2769.387,0.8510496501166278,86.745,12.0567,82.942,0.415,0.3480123519897461
1.1015,0.8133290658405643,5.0,0.8978733348913298,0.38726258277893066,0.916945107398568,0.8795787545787546,2724.37,0.8543818727090969,85.335,11.8081,84.688,0.423,0.30469863414764403
1.1068,0.8060500929891943,5.0,0.8930994152046784,0.42895132303237915,0.911217183770883,0.8756880733944954,2711.317,0.8477174275241586,84.926,11.7557,85.065,0.425,0.24776244163513184
1.1003,0.8114492616183808,5.0,0.8919301557338367,0.41836103796958923,0.9021479713603818,0.8819412039197387,2727.33,0.8473842052649116,85.428,11.9223,83.877,0.419,0.2703190565109253
1.102,0.8046181120822731,5.0,0.8915436870461467,0.4551037549972534,0.9083532219570406,0.875344986200552,2723.187,0.8457180939686771,85.298,11.7297,85.254,0.426,0.2735772609710693
1.098,0.8148495577086199,5.0,0.8877209746774966,0.41127604246139526,0.886873508353222,0.8885700621712099,2733.224,0.8433855381539487,85.612,11.8075,84.692,0.423,0.4186422348022461
1.09,0.8019338064454946,5.0,0.8963922294172063,0.4369472861289978,0.9250596658711218,0.8694481830417228,2753.091,0.8507164278573809,86.235,11.7086,85.407,0.427,0.4131864070892334
1.1142,0.8063633058843984,5.0,0.8930493798268195,0.44654661417007446,0.9107398568019093,0.8760330578512396,2693.315,0.8477174275241586,84.362,11.8557,84.348,0.422,0.3714329957962036
1.1022,0.8118970849336431,5.0,0.89632576644044,0.44397789239883423,0.9140811455847255,0.879247015610652,2722.758,0.8523825391536155,85.285,11.8637,84.291,0.421,0.2693004846572876
1.0944,0.8147160009904798,5.0,0.8958871915393655,0.40235424041748047,0.9097852028639618,0.8824074074074074,2742.032,0.8523825391536155,85.888,11.7289,85.26,0.426,0.5927404403686524
1.1417,0.8041563272165937,5.0,0.8983833718244805,0.41308194398880005,0.9284009546539379,0.8702460850111857,2628.648,0.8533822059313562,82.337,11.7786,84.9,0.424,0.5120171546936035
1.1008,0.7944166969605968,5.0,0.8975297346752059,0.45517802238464355,0.9365155131264916,0.8616600790513834,2726.262,0.8507164278573809,85.394,11.8043,84.715,0.424,0.22028257846832275
1.1178,0.8232322833193717,5.0,0.8930276981852913,0.4020279347896576,0.8926014319809069,0.8934543717152413,2684.746,0.8507164278573809,84.094,11.7716,84.95,0.425,0.2367034673690796
1.1036,0.8195632932399753,5.0,0.8945247689025836,0.4013933837413788,0.9007159904534606,0.8884180790960452,2719.282,0.8517160946351217,85.176,12.3284,81.113,0.406,0.3517370939254761
1.0881,0.8148205809058675,5.0,0.8979400749063668,0.4044826328754425,0.9155131264916467,0.8810289389067524,2757.991,0.8547150949683439,86.388,11.7663,84.988,0.425,0.3146288633346558
1.1006,0.8209797320436022,5.0,0.8885151369533879,0.40424659848213196,0.8825775656324583,0.8945331398161587,2726.594,0.8453848717094302,85.405,11.783,84.868,0.424,0.3120934724807739
1.0787,0.8021124089206404,5.0,0.891948658109685,0.48009538650512695,0.9121718377088306,0.8726027397260274,2782.039,0.8457180939686771,87.142,11.9281,83.835,0.419,0.17338569164276124
1.1008,0.8207410685591153,5.0,0.8882480173035328,0.45585545897483826,0.8821002386634845,0.8944820909970959,2726.201,0.8450516494501833,85.392,11.7939,84.789,0.424,0.23729398250579833
1.1033,0.8191605156817188,5.0,0.893687707641196,0.4605650305747986,0.8988066825775657,0.8886267107126002,2719.949,0.8507164278573809,85.197,11.9659,83.571,0.418,0.23149569034576417
1.0979,0.8177285347747976,5.0,0.8921102661596958,0.4376526176929474,0.8959427207637232,0.8883104590629437,2733.496,0.8487170943018993,85.621,11.846,84.416,0.422,0.23320231437683106
1.0973,0.8218147908138267,5.0,0.8862043971973907,0.4355078339576721,0.875417661097852,0.8972602739726028,2735.007,0.8430523158947018,85.668,11.8321,84.516,0.423,0.26878368854522705
1.0973,0.8191304851770482,5.0,0.8912732474964234,0.45857375860214233,0.8921241050119332,0.8904240114340162,2734.794,0.8480506497834055,85.662,11.922,83.879,0.419,0.19359608888626098
1.0989,0.828616436696223,5.0,0.89060613378411,0.48533695936203003,0.8801909307875895,0.9012707722385142,2730.896,0.8490503165611463,85.54,11.7208,85.318,0.427,0.16818699836730958
1.0978,0.8158342421512379,5.0,0.8912114014251782,0.47601237893104553,0.8954653937947494,0.8869976359338061,2733.757,0.8473842052649116,85.629,11.7949,84.782,0.424,0.1877956986427307
1.1088,0.817564420701028,5.0,0.8915318744053282,0.4679848253726959,0.894510739856802,0.8885727833096254,2706.53,0.8480506497834055,84.776,11.9079,83.978,0.42,0.1785929560661316
1.0868,0.8012923654027513,5.0,0.8953219082908753,0.4827598035335541,0.922673031026253,0.8695456590193432,2761.261,0.8493835388203932,86.491,11.957,83.633,0.418,0.16338979005813598
1.0925,0.8172812383104944,5.0,0.8939895882631329,0.5120363235473633,0.9016706443914081,0.8864382918817456,2746.878,0.8507164278573809,86.04,11.8062,84.701,0.424,0.11245840787887573
1.0921,0.8070342505808532,5.0,0.8902496467263307,0.45974087715148926,0.9021479713603818,0.8786610878661087,2747.962,0.8447184271909364,86.074,11.6935,85.518,0.428,0.2239534616470337
1.0777,0.8100322959637948,5.0,0.8915605846298915,0.46726444363594055,0.9026252983293556,0.8807638565440149,2784.685,0.8467177607464179,87.224,11.7109,85.391,0.427,0.13817840814590454
1.1141,0.7864217336557662,5.0,0.8920962199312714,0.5319057703018188,0.9293556085918855,0.8577092511013216,2693.571,0.8430523158947018,84.37,11.9495,83.686,0.418,0.1304726243019104
1.118,0.808257071656999,5.0,0.887624466571835,0.5064107179641724,0.8935560859188544,0.8817710786622703,2684.369,0.842052649116961,84.082,11.9055,83.995,0.42,0.10550135374069214
