eval_runtime,eval_balanced_accuracy,epoch,eval_f1_score,eval_loss,eval_recall,eval_precision,eval_samples_per_second,eval_accuracy,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,train_loss
1.0323,0.8250820570368849,4.99,0.8966500356379188,0.51784348487854,0.9007159904534606,0.8926206244087039,2906.981,0.8550483172275908,91.055,102.4919,604.926,2.342,0.425278876721859
1.0516,0.8295716174851296,4.99,0.898046688899476,0.5106513500213623,0.8997613365155132,0.896338563956253,2853.804,0.8573808730423192,89.389,103.0865,611.137,2.377,0.4210097213180698
1.0323,0.8277819047769577,5.0,0.8992174531657576,0.48705941438674927,0.9050119331742243,0.8934967012252591,2907.068,0.85838053982006,91.058,105.6976,605.501,2.365,0.41563891839981076
1.026,0.8297207163065641,4.98,0.8974236641221373,0.5133814215660095,0.8978520286396181,0.8969957081545065,2924.854,0.8567144285238254,91.615,106.9229,607.914,2.338,0.41918713569641114
1.0169,0.8260962451332142,4.99,0.8961904761904762,0.5144990682601929,0.8983293556085918,0.894061757719715,2951.07,0.8547150949683439,92.436,108.248,609.711,2.356,0.4117254191753911
1.0452,0.8212784565374301,4.99,0.8936473947180585,0.515661358833313,0.8964200477326969,0.8908918406072106,2871.096,0.8510496501166278,89.931,111.2505,602.244,2.337,0.4021417173055502
1.0242,0.8303771726016427,5.0,0.8997148288973386,0.5046990513801575,0.9035799522673031,0.8958826313298628,2930.173,0.8593802065978007,91.781,112.5578,604.134,2.354,0.3992269435018863
1.0254,0.8271999978925961,5.0,0.8966174368747023,0.5099326968193054,0.8983293556085918,0.8949120304327152,2926.643,0.8553815394868377,91.671,114.1657,604.385,2.365,0.4002785956418073
1.0308,0.8276773248615699,4.99,0.8971428571428572,0.5039547085762024,0.8992840095465394,0.8950118764845606,2911.205,0.8560479840053316,91.187,115.7423,604.792,2.333,0.3970816382655391
1.0241,0.8252161406059839,4.99,0.8948247078464108,0.5187557935714722,0.8954653937947494,0.894184938036225,2930.249,0.8530489836721094,91.784,117.1881,605.864,2.347,0.3894443889097734
1.0425,0.8313017960349197,5.0,0.8983778625954199,0.512778639793396,0.8988066825775657,0.8979494515975203,2878.789,0.8580473175608131,90.172,119.0591,604.742,2.352,0.38490431095872607
1.0288,0.8235009773085292,5.0,0.8956996911380376,0.524922251701355,0.8997613365155132,0.8916745506149479,2917.114,0.8537154281906031,91.372,120.6298,605.157,2.363,0.3802359137618751
1.1014,0.8320773206467622,4.98,0.8976566236250597,0.5071824789047241,0.8959427207637232,0.8993770963104936,2724.814,0.8573808730423192,85.349,123.2405,600.452,2.313,0.3836032976183975
1.0189,0.8296912126528526,4.99,0.901301775147929,0.4916953146457672,0.9088305489260143,0.8938967136150234,2945.333,0.8610463178940353,92.256,125.3275,598.432,2.314,0.3823305277988828
