eval_runtime,eval_balanced_accuracy,epoch,eval_f1_score,eval_loss,eval_recall,eval_precision,eval_samples_per_second,eval_accuracy,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,train_loss
1.2767,0.8151632974547831,5.0,0.8940287939579892,0.3688282370567322,0.9040572792362769,0.8842203548085901,2350.581,0.850383205598134,73.627,12.8,78.125,0.391,0.37451820373535155
1.2785,0.8173708029735468,5.0,0.8948736120954406,0.3858950436115265,0.9040572792362769,0.8858746492048644,2347.317,0.8517160946351217,73.525,12.8556,77.787,0.389,0.33503973484039307
1.279,0.8157006854330978,5.0,0.8992755316662773,0.38839659094810486,0.9183770883054893,0.8809523809523809,2346.417,0.8563812062645785,73.497,12.8748,77.671,0.388,0.3381190776824951
1.2777,0.8124789918180046,5.0,0.8988816402609505,0.3778133988380432,0.920763723150358,0.8780154756486117,2348.705,0.8553815394868377,73.568,12.8869,77.598,0.388,0.4667059898376465
1.2824,0.8202342379364302,5.0,0.8916984732824428,0.41502347588539124,0.8921241050119332,0.8912732474964234,2340.156,0.8487170943018993,73.3,12.921,77.393,0.387,0.334063720703125
1.2848,0.8147460314951503,5.0,0.8982456140350877,0.40475717186927795,0.9164677804295943,0.8807339449541285,2335.719,0.8550483172275908,73.161,12.8958,77.545,0.388,0.4850430488586426
1.2789,0.8023666145084217,5.0,0.8995171303747987,0.40406686067581177,0.9336515513126492,0.867790594498669,2346.537,0.8543818727090969,73.5,12.8858,77.605,0.388,0.5072669506072998
1.2717,0.829794212015363,5.0,0.8841538084741613,0.4289337992668152,0.8615751789976134,0.9079476861167002,2359.745,0.8423858713762079,73.914,12.9632,77.141,0.386,0.39654173851013186
1.2811,0.8186987308160394,5.0,0.9005847953216375,0.3930262327194214,0.918854415274463,0.8830275229357798,2342.573,0.85838053982006,73.376,13.4239,74.494,0.372,0.3399883985519409
1.2761,0.8300189139494328,5.0,0.8961722488038277,0.4014584720134735,0.8940334128878281,0.8983213429256595,2351.612,0.8553815394868377,73.659,12.8328,77.925,0.39,0.3788535356521606
1.2958,0.8245451959095291,5.0,0.8976303317535544,0.3929294943809509,0.9040572792362769,0.8912941176470588,2315.862,0.8560479840053316,72.54,12.8263,77.965,0.39,0.4355133056640625
1.2787,0.8253057052690365,5.0,0.8957142857142857,0.40735143423080444,0.8978520286396181,0.8935866983372922,2346.904,0.85404865044985,73.512,12.9402,77.279,0.386,0.3968976974487305
1.2804,0.8236801066346342,5.0,0.8974662562159601,0.4253285229206085,0.9045346062052506,0.8905075187969925,2343.765,0.8557147617460846,73.414,12.9423,77.266,0.386,0.32974867820739745
1.2638,0.8235755267192464,5.0,0.8953875416072279,0.4244075119495392,0.8988066825775657,0.891994315490289,2374.643,0.8533822059313562,74.381,12.8833,77.62,0.388,0.2832427263259888
